id,target,acquirer,order_total_spent,credit_card_type,credit_card_company,model_score_category
152869,1,acquirer_A,122,CREDIT,company_1,low_score
113593,1,acquirer_A,218,DEBIT,company_1,intermediate_score
240940,1,acquirer_B,107,CREDIT,company_1,intermediate_score
183499,1,acquirer_A,16,CREDIT,company_2,high_score
119164,1,acquirer_A,24,DEBIT,company_2,high_score
293482,1,acquirer_B,227,DEBIT,company_2,low_score
158270,1,acquirer_B,63,DEBIT,company_2,high_score
263001,1,acquirer_A,254,CREDIT,company_1,intermediate_score
292334,1,acquirer_B,156,CREDIT,company_1,low_score
191171,0,acquirer_A,136,DEBIT,company_1,low_score
172917,0,acquirer_A,136,DEBIT,company_1,low_score
296838,1,acquirer_A,225,DEBIT,company_1,intermediate_score
298642,1,acquirer_A,154,CREDIT,company_2,high_score
196287,1,acquirer_A,189,CREDIT,company_2,high_score
192661,1,acquirer_B,211,CREDIT,company_2,low_score
283500,1,acquirer_A,147,CREDIT,company_2,intermediate_score
268095,1,acquirer_A,251,CREDIT,company_2,low_score
175584,1,acquirer_A,113,CREDIT,company_1,intermediate_score
263884,1,acquirer_A,246,DEBIT,company_1,intermediate_score
129594,1,acquirer_A,80,CREDIT,company_1,intermediate_score
187157,1,acquirer_A,93,CREDIT,company_2,intermediate_score
107045,1,acquirer_A,109,CREDIT,company_2,intermediate_score
130167,1,acquirer_A,68,DEBIT,company_1,high_score
115868,0,acquirer_A,159,DEBIT,company_2,low_score
244005,1,acquirer_A,22,DEBIT,company_1,high_score
189868,1,acquirer_A,185,CREDIT,company_1,intermediate_score
251296,1,acquirer_A,49,DEBIT,company_1,intermediate_score
229393,0,acquirer_B,24,DEBIT,company_1,high_score
254814,1,acquirer_A,49,DEBIT,company_1,high_score
171310,0,acquirer_B,24,DEBIT,company_1,high_score
172650,0,acquirer_B,24,DEBIT,company_1,high_score
272139,0,acquirer_A,79,DEBIT,company_1,high_score
288141,1,acquirer_B,28,DEBIT,company_1,intermediate_score
198787,1,acquirer_A,70,DEBIT,company_1,high_score
265738,1,acquirer_A,187,CREDIT,company_1,intermediate_score
238169,1,acquirer_A,199,CREDIT,company_2,intermediate_score
261901,1,acquirer_A,119,DEBIT,company_2,high_score
256203,1,acquirer_A,247,DEBIT,company_1,intermediate_score
225071,1,acquirer_A,190,CREDIT,company_2,intermediate_score
208853,1,acquirer_A,143,DEBIT,company_2,intermediate_score
163601,1,acquirer_B,141,DEBIT,company_2,intermediate_score
125473,1,acquirer_B,111,DEBIT,company_2,high_score
203799,0,acquirer_B,144,DEBIT,company_1,intermediate_score
157137,1,acquirer_B,240,CREDIT,company_2,intermediate_score
114847,1,acquirer_B,150,CREDIT,company_1,intermediate_score
197376,1,acquirer_A,199,CREDIT,company_2,intermediate_score
235608,1,acquirer_A,85,CREDIT,company_2,intermediate_score
183430,1,acquirer_B,254,CREDIT,company_1,low_score
282339,1,acquirer_A,144,DEBIT,company_1,intermediate_score
206287,1,acquirer_A,213,CREDIT,company_1,intermediate_score
287253,1,acquirer_A,200,CREDIT,company_1,low_score
114954,1,acquirer_A,213,DEBIT,company_1,high_score
179936,1,acquirer_A,124,DEBIT,company_1,intermediate_score
215067,1,acquirer_A,105,CREDIT,company_1,low_score
222363,0,acquirer_A,84,DEBIT,company_2,low_score
191993,0,acquirer_A,84,DEBIT,company_2,low_score
114820,1,acquirer_A,147,CREDIT,company_1,intermediate_score
218831,1,acquirer_A,123,CREDIT,company_1,high_score
235705,0,acquirer_A,107,DEBIT,company_2,high_score
151354,1,acquirer_A,88,DEBIT,company_1,high_score
291999,1,acquirer_A,130,DEBIT,company_1,intermediate_score
186033,1,acquirer_A,151,DEBIT,company_1,intermediate_score
296139,1,acquirer_A,55,DEBIT,company_2,intermediate_score
265494,1,acquirer_A,27,DEBIT,company_1,high_score
261382,1,acquirer_A,156,CREDIT,company_2,high_score
259891,1,acquirer_A,51,DEBIT,company_2,intermediate_score
121541,1,acquirer_A,32,DEBIT,company_1,high_score
164366,1,acquirer_A,248,CREDIT,company_1,low_score
190626,1,acquirer_A,248,CREDIT,company_1,intermediate_score
220143,1,acquirer_A,170,DEBIT,company_1,intermediate_score
282795,1,acquirer_A,82,CREDIT,company_2,intermediate_score
119939,1,acquirer_A,272,CREDIT,company_1,intermediate_score
186117,1,acquirer_A,235,CREDIT,company_1,intermediate_score
273760,1,acquirer_A,267,CREDIT,company_2,intermediate_score
273606,1,acquirer_B,134,CREDIT,company_2,low_score
227743,1,acquirer_B,108,CREDIT,company_2,intermediate_score
175159,0,acquirer_A,224,DEBIT,company_2,low_score
157534,0,acquirer_A,224,DEBIT,company_2,low_score
132416,1,acquirer_A,224,CREDIT,company_1,low_score
218464,1,acquirer_A,147,DEBIT,company_1,intermediate_score
116405,0,acquirer_A,204,DEBIT,company_1,low_score
265936,0,acquirer_A,204,DEBIT,company_1,low_score
165832,1,acquirer_B,250,DEBIT,company_1,low_score
249715,1,acquirer_B,105,DEBIT,company_2,high_score
142338,1,acquirer_A,184,CREDIT,company_1,low_score
290791,1,acquirer_A,68,DEBIT,company_2,high_score
274885,1,acquirer_A,160,CREDIT,company_2,low_score
202811,1,acquirer_A,130,CREDIT,company_1,intermediate_score
248592,1,acquirer_A,66,DEBIT,company_1,intermediate_score
248885,1,acquirer_A,98,DEBIT,company_2,high_score
235514,1,acquirer_A,112,DEBIT,company_1,intermediate_score
278104,1,acquirer_A,175,DEBIT,company_2,low_score
248207,1,acquirer_B,90,CREDIT,company_1,intermediate_score
258625,1,acquirer_A,67,DEBIT,company_1,intermediate_score
232964,1,acquirer_A,197,DEBIT,company_1,intermediate_score
163448,1,acquirer_A,247,CREDIT,company_1,intermediate_score
233732,1,acquirer_A,161,CREDIT,company_1,intermediate_score
167878,1,acquirer_A,214,CREDIT,company_2,intermediate_score
275649,0,acquirer_A,204,DEBIT,company_1,intermediate_score
254207,1,acquirer_A,39,DEBIT,company_2,low_score
209538,1,acquirer_A,85,DEBIT,company_1,high_score
106008,1,acquirer_A,111,CREDIT,company_1,intermediate_score
241539,1,acquirer_B,127,CREDIT,company_2,intermediate_score
220532,1,acquirer_A,90,CREDIT,company_1,high_score
101536,1,acquirer_A,199,CREDIT,company_1,intermediate_score
188906,0,acquirer_B,234,CREDIT,company_1,intermediate_score
223934,0,acquirer_B,234,CREDIT,company_1,intermediate_score
199131,1,acquirer_B,41,CREDIT,company_2,high_score
140610,1,acquirer_B,118,CREDIT,company_1,intermediate_score
144477,1,acquirer_B,142,CREDIT,company_2,low_score
206002,1,acquirer_B,73,DEBIT,company_2,intermediate_score
161093,1,acquirer_A,36,CREDIT,company_1,high_score
111155,1,acquirer_B,61,CREDIT,company_2,high_score
276294,1,acquirer_A,85,DEBIT,company_2,intermediate_score
290241,1,acquirer_A,134,DEBIT,company_1,intermediate_score
169379,1,acquirer_A,157,CREDIT,company_1,intermediate_score
208391,1,acquirer_A,230,DEBIT,company_1,intermediate_score
247098,1,acquirer_B,135,DEBIT,company_2,intermediate_score
126938,1,acquirer_A,112,DEBIT,company_1,intermediate_score
141713,1,acquirer_B,134,DEBIT,company_2,intermediate_score
129024,1,acquirer_B,81,CREDIT,company_2,intermediate_score
132692,1,acquirer_A,136,CREDIT,company_1,intermediate_score
161857,1,acquirer_A,152,DEBIT,company_1,intermediate_score
270148,1,acquirer_A,156,CREDIT,company_2,intermediate_score
270920,1,acquirer_A,66,DEBIT,company_1,high_score
168273,1,acquirer_A,219,DEBIT,company_1,low_score
103851,1,acquirer_A,132,CREDIT,company_1,intermediate_score
241563,0,acquirer_B,117,DEBIT,company_2,intermediate_score
161466,1,acquirer_A,107,DEBIT,company_1,high_score
291498,1,acquirer_A,228,DEBIT,company_1,intermediate_score
262950,1,acquirer_A,65,DEBIT,company_1,high_score
119933,1,acquirer_A,104,DEBIT,company_2,intermediate_score
147294,1,acquirer_A,274,CREDIT,company_2,intermediate_score
214056,1,acquirer_A,49,CREDIT,company_2,high_score
121755,1,acquirer_B,100,CREDIT,company_2,intermediate_score
263771,1,acquirer_B,101,CREDIT,company_2,intermediate_score
200668,1,acquirer_A,95,CREDIT,company_2,high_score
202700,1,acquirer_A,134,CREDIT,company_1,intermediate_score
149199,1,acquirer_A,43,CREDIT,company_2,high_score
226231,1,acquirer_A,260,CREDIT,company_1,intermediate_score
126230,1,acquirer_A,182,CREDIT,company_1,intermediate_score
216424,1,acquirer_B,121,CREDIT,company_1,intermediate_score
275072,1,acquirer_B,155,CREDIT,company_1,intermediate_score
236740,1,acquirer_B,201,CREDIT,company_1,high_score
120430,1,acquirer_A,196,CREDIT,company_2,intermediate_score
156264,1,acquirer_A,209,CREDIT,company_2,high_score
233190,1,acquirer_B,167,CREDIT,company_2,low_score
286599,1,acquirer_A,170,DEBIT,company_2,intermediate_score
229483,1,acquirer_A,217,CREDIT,company_1,intermediate_score
293709,1,acquirer_A,143,DEBIT,company_2,intermediate_score
205030,1,acquirer_A,195,CREDIT,company_1,intermediate_score
274384,1,acquirer_B,52,DEBIT,company_2,high_score
271649,1,acquirer_B,87,CREDIT,company_1,intermediate_score
198093,1,acquirer_A,227,CREDIT,company_2,intermediate_score
178410,1,acquirer_B,120,CREDIT,company_1,high_score
223466,1,acquirer_A,62,CREDIT,company_1,low_score
219663,0,acquirer_A,187,DEBIT,company_2,high_score
269307,0,acquirer_A,187,DEBIT,company_2,high_score
126670,0,acquirer_A,187,DEBIT,company_2,high_score
147703,0,acquirer_A,74,CREDIT,company_2,intermediate_score
253984,1,acquirer_A,102,CREDIT,company_2,low_score
250312,1,acquirer_B,209,CREDIT,company_1,low_score
111733,1,acquirer_A,171,DEBIT,company_2,low_score
117903,1,acquirer_A,236,CREDIT,company_1,intermediate_score
224108,1,acquirer_A,115,CREDIT,company_2,high_score
294068,1,acquirer_A,95,DEBIT,company_2,high_score
170418,1,acquirer_B,81,CREDIT,company_2,intermediate_score
107369,1,acquirer_A,66,DEBIT,company_1,intermediate_score
189729,1,acquirer_A,227,CREDIT,company_1,low_score
204542,0,acquirer_A,216,DEBIT,company_1,intermediate_score
232911,1,acquirer_A,27,DEBIT,company_1,intermediate_score
109542,1,acquirer_A,31,DEBIT,company_1,intermediate_score
287866,1,acquirer_A,117,DEBIT,company_1,high_score
253733,1,acquirer_A,269,DEBIT,company_2,intermediate_score
104086,1,acquirer_A,51,DEBIT,company_1,intermediate_score
173961,1,acquirer_A,245,DEBIT,company_2,intermediate_score
298122,1,acquirer_A,137,CREDIT,company_1,intermediate_score
145008,1,acquirer_A,222,CREDIT,company_1,intermediate_score
120492,1,acquirer_B,194,CREDIT,company_1,intermediate_score
139182,1,acquirer_A,194,CREDIT,company_1,intermediate_score
126183,1,acquirer_A,190,DEBIT,company_1,intermediate_score
119324,1,acquirer_B,152,DEBIT,company_2,intermediate_score
124401,1,acquirer_B,183,DEBIT,company_2,low_score
215741,1,acquirer_A,147,DEBIT,company_2,low_score
176201,1,acquirer_A,132,CREDIT,company_1,high_score
266758,1,acquirer_A,164,CREDIT,company_1,high_score
195140,1,acquirer_A,105,DEBIT,company_2,intermediate_score
119008,1,acquirer_B,109,CREDIT,company_2,low_score
141787,1,acquirer_B,225,DEBIT,company_2,low_score
280390,1,acquirer_A,74,DEBIT,company_1,high_score
151225,1,acquirer_A,85,DEBIT,company_1,intermediate_score
206541,1,acquirer_A,79,CREDIT,company_1,intermediate_score
178225,1,acquirer_B,109,CREDIT,company_1,high_score
295853,1,acquirer_A,70,DEBIT,company_1,intermediate_score
235790,1,acquirer_A,106,DEBIT,company_2,high_score
294122,1,acquirer_B,125,DEBIT,company_1,low_score
189565,1,acquirer_A,32,DEBIT,company_1,intermediate_score
178274,1,acquirer_B,209,CREDIT,company_1,intermediate_score
195656,1,acquirer_A,51,CREDIT,company_1,high_score
279832,1,acquirer_A,54,DEBIT,company_1,intermediate_score
191771,1,acquirer_A,33,CREDIT,company_2,intermediate_score
137642,1,acquirer_A,112,CREDIT,company_2,intermediate_score
122223,1,acquirer_A,43,DEBIT,company_2,intermediate_score
271998,1,acquirer_A,88,CREDIT,company_1,high_score
207489,0,acquirer_A,194,CREDIT,company_1,high_score
286419,1,acquirer_A,30,CREDIT,company_1,intermediate_score
227251,1,acquirer_B,170,CREDIT,company_2,high_score
130226,1,acquirer_A,146,CREDIT,company_1,intermediate_score
181671,1,acquirer_A,118,DEBIT,company_2,intermediate_score
124338,1,acquirer_A,38,DEBIT,company_2,high_score
127221,1,acquirer_A,155,CREDIT,company_2,intermediate_score
145281,1,acquirer_B,118,CREDIT,company_2,low_score
155618,1,acquirer_A,230,DEBIT,company_1,intermediate_score
158153,0,acquirer_A,123,CREDIT,company_1,intermediate_score
165714,0,acquirer_A,123,CREDIT,company_1,intermediate_score
221573,1,acquirer_B,195,DEBIT,company_1,intermediate_score
259512,1,acquirer_A,76,DEBIT,company_1,high_score
268792,1,acquirer_A,80,CREDIT,company_1,high_score
229616,1,acquirer_A,207,CREDIT,company_1,intermediate_score
245149,1,acquirer_A,109,CREDIT,company_1,intermediate_score
105218,1,acquirer_A,143,DEBIT,company_2,intermediate_score
252460,1,acquirer_A,47,DEBIT,company_1,high_score
103963,1,acquirer_A,61,DEBIT,company_1,intermediate_score
256880,1,acquirer_B,230,DEBIT,company_2,intermediate_score
127619,1,acquirer_A,108,CREDIT,company_1,low_score
224197,1,acquirer_A,206,DEBIT,company_2,high_score
135625,1,acquirer_A,101,DEBIT,company_1,high_score
102013,1,acquirer_A,175,CREDIT,company_2,intermediate_score
169582,1,acquirer_A,47,CREDIT,company_1,intermediate_score
153369,1,acquirer_A,141,DEBIT,company_1,high_score
279419,1,acquirer_A,237,DEBIT,company_1,intermediate_score
180936,0,acquirer_A,65,CREDIT,company_1,high_score
283962,1,acquirer_A,200,CREDIT,company_1,intermediate_score
182901,1,acquirer_A,258,CREDIT,company_2,low_score
196781,1,acquirer_A,195,DEBIT,company_1,high_score
187419,1,acquirer_A,260,CREDIT,company_1,intermediate_score
246339,1,acquirer_A,75,CREDIT,company_1,intermediate_score
122505,1,acquirer_B,62,CREDIT,company_1,intermediate_score
218836,1,acquirer_B,77,DEBIT,company_2,intermediate_score
188786,1,acquirer_A,199,CREDIT,company_1,intermediate_score
235792,0,acquirer_A,66,DEBIT,company_2,high_score
210985,0,acquirer_A,66,DEBIT,company_2,high_score
109057,1,acquirer_A,31,DEBIT,company_2,intermediate_score
234966,1,acquirer_A,197,CREDIT,company_2,low_score
298872,1,acquirer_B,119,CREDIT,company_1,intermediate_score
114908,1,acquirer_A,194,CREDIT,company_1,intermediate_score
267487,1,acquirer_A,183,CREDIT,company_2,intermediate_score
258134,1,acquirer_A,73,DEBIT,company_1,intermediate_score
154465,1,acquirer_A,150,CREDIT,company_1,intermediate_score
163819,1,acquirer_A,82,DEBIT,company_2,high_score
202411,1,acquirer_A,50,CREDIT,company_1,intermediate_score
156718,1,acquirer_A,141,DEBIT,company_2,low_score
184773,1,acquirer_B,162,DEBIT,company_1,high_score
125270,1,acquirer_A,39,CREDIT,company_1,intermediate_score
218923,1,acquirer_A,60,DEBIT,company_1,intermediate_score
118361,1,acquirer_B,232,CREDIT,company_2,low_score
269941,1,acquirer_B,77,CREDIT,company_2,high_score
210595,1,acquirer_A,39,DEBIT,company_1,low_score
165821,1,acquirer_A,27,DEBIT,company_1,intermediate_score
173958,1,acquirer_B,18,DEBIT,company_2,intermediate_score
282110,1,acquirer_A,167,DEBIT,company_2,intermediate_score
247297,1,acquirer_B,122,CREDIT,company_2,intermediate_score
283718,1,acquirer_A,33,DEBIT,company_1,intermediate_score
241237,0,acquirer_A,73,CREDIT,company_1,intermediate_score
123233,1,acquirer_B,196,CREDIT,company_2,intermediate_score
252048,1,acquirer_A,188,CREDIT,company_2,intermediate_score
103280,1,acquirer_A,223,CREDIT,company_1,intermediate_score
241159,1,acquirer_A,224,CREDIT,company_1,low_score
176519,1,acquirer_A,218,DEBIT,company_1,intermediate_score
128071,1,acquirer_B,80,CREDIT,company_2,intermediate_score
112269,1,acquirer_A,199,DEBIT,company_1,intermediate_score
154845,0,acquirer_A,194,DEBIT,company_1,intermediate_score
199474,0,acquirer_A,194,DEBIT,company_1,intermediate_score
162804,0,acquirer_A,194,CREDIT,company_2,intermediate_score
141197,1,acquirer_A,81,DEBIT,company_2,intermediate_score
176308,0,acquirer_A,194,DEBIT,company_1,intermediate_score
162496,1,acquirer_B,241,DEBIT,company_2,high_score
214614,0,acquirer_B,134,CREDIT,company_2,intermediate_score
108735,0,acquirer_A,202,DEBIT,company_1,low_score
297208,0,acquirer_A,264,CREDIT,company_1,low_score
150186,0,acquirer_A,264,CREDIT,company_1,low_score
204740,0,acquirer_A,167,CREDIT,company_2,intermediate_score
125565,1,acquirer_B,246,CREDIT,company_1,low_score
284647,1,acquirer_A,66,DEBIT,company_1,high_score
149938,1,acquirer_B,256,CREDIT,company_2,intermediate_score
292306,1,acquirer_B,101,CREDIT,company_2,intermediate_score
209698,1,acquirer_B,192,CREDIT,company_1,high_score
150417,0,acquirer_A,83,DEBIT,company_1,intermediate_score
243701,1,acquirer_A,173,CREDIT,company_2,intermediate_score
141568,1,acquirer_A,112,CREDIT,company_1,intermediate_score
167308,0,acquirer_B,49,DEBIT,company_2,intermediate_score
113101,1,acquirer_A,32,DEBIT,company_1,high_score
148570,1,acquirer_B,49,DEBIT,company_2,intermediate_score
177096,1,acquirer_A,111,CREDIT,company_2,intermediate_score
181169,1,acquirer_B,145,DEBIT,company_2,high_score
202115,1,acquirer_A,156,CREDIT,company_2,intermediate_score
216061,0,acquirer_B,77,CREDIT,company_1,high_score
185705,1,acquirer_B,79,DEBIT,company_1,intermediate_score
237150,0,acquirer_B,77,CREDIT,company_1,high_score
277970,1,acquirer_A,59,DEBIT,company_1,intermediate_score
123802,1,acquirer_A,229,CREDIT,company_2,intermediate_score
103210,1,acquirer_B,76,CREDIT,company_1,intermediate_score
169174,1,acquirer_A,208,CREDIT,company_1,intermediate_score
168982,1,acquirer_A,77,CREDIT,company_1,intermediate_score
260653,0,acquirer_A,227,CREDIT,company_1,low_score
221795,1,acquirer_A,229,CREDIT,company_2,intermediate_score
201256,1,acquirer_A,221,CREDIT,company_2,intermediate_score
290491,1,acquirer_A,51,CREDIT,company_2,high_score
197634,1,acquirer_A,75,CREDIT,company_1,high_score
248409,1,acquirer_A,118,CREDIT,company_2,intermediate_score
115770,1,acquirer_B,80,CREDIT,company_2,high_score
283256,0,acquirer_A,133,DEBIT,company_1,intermediate_score
299013,0,acquirer_A,150,CREDIT,company_1,intermediate_score
127097,1,acquirer_A,149,CREDIT,company_2,low_score
291813,1,acquirer_B,187,DEBIT,company_2,intermediate_score
137485,1,acquirer_A,119,DEBIT,company_1,intermediate_score
209376,1,acquirer_A,107,CREDIT,company_2,high_score
160240,1,acquirer_A,202,CREDIT,company_1,intermediate_score
173102,1,acquirer_A,60,CREDIT,company_1,high_score
222537,1,acquirer_A,185,DEBIT,company_1,intermediate_score
156292,1,acquirer_A,114,CREDIT,company_2,high_score
129874,0,acquirer_A,203,DEBIT,company_2,intermediate_score
103233,1,acquirer_A,139,CREDIT,company_2,intermediate_score
286937,1,acquirer_A,251,CREDIT,company_2,intermediate_score
293239,1,acquirer_A,183,CREDIT,company_1,high_score
153162,0,acquirer_B,144,DEBIT,company_1,intermediate_score
193423,1,acquirer_A,201,DEBIT,company_2,intermediate_score
265298,1,acquirer_A,55,DEBIT,company_1,high_score
140753,1,acquirer_A,122,DEBIT,company_1,intermediate_score
248946,1,acquirer_A,153,CREDIT,company_1,intermediate_score
103353,1,acquirer_A,246,DEBIT,company_1,intermediate_score
240504,1,acquirer_B,152,CREDIT,company_2,intermediate_score
170668,1,acquirer_A,191,DEBIT,company_1,intermediate_score
203153,1,acquirer_B,103,DEBIT,company_1,intermediate_score
184651,1,acquirer_B,111,CREDIT,company_1,intermediate_score
185183,1,acquirer_A,65,DEBIT,company_1,intermediate_score
219921,1,acquirer_A,203,CREDIT,company_2,intermediate_score
110921,1,acquirer_A,102,CREDIT,company_2,high_score
118102,1,acquirer_B,149,DEBIT,company_2,intermediate_score
165241,1,acquirer_A,224,CREDIT,company_1,intermediate_score
190092,1,acquirer_A,78,CREDIT,company_1,intermediate_score
117147,1,acquirer_B,226,DEBIT,company_1,low_score
122647,1,acquirer_A,146,CREDIT,company_2,intermediate_score
240403,1,acquirer_A,76,DEBIT,company_1,intermediate_score
151570,1,acquirer_A,135,DEBIT,company_2,low_score
232966,1,acquirer_A,180,DEBIT,company_1,high_score
107229,1,acquirer_A,157,DEBIT,company_1,intermediate_score
130704,1,acquirer_A,99,CREDIT,company_1,high_score
188448,1,acquirer_A,169,CREDIT,company_2,low_score
110288,1,acquirer_A,41,CREDIT,company_1,high_score
180713,1,acquirer_A,160,DEBIT,company_1,intermediate_score
116185,1,acquirer_A,129,DEBIT,company_2,low_score
174578,1,acquirer_A,184,DEBIT,company_2,low_score
124619,0,acquirer_A,68,DEBIT,company_2,intermediate_score
291795,1,acquirer_B,119,CREDIT,company_1,intermediate_score
220432,1,acquirer_A,120,DEBIT,company_1,low_score
298216,1,acquirer_B,127,DEBIT,company_2,intermediate_score
122754,1,acquirer_A,59,CREDIT,company_1,high_score
273843,1,acquirer_A,54,CREDIT,company_2,intermediate_score
143835,1,acquirer_A,111,CREDIT,company_1,intermediate_score
277598,1,acquirer_B,96,DEBIT,company_1,high_score
216488,1,acquirer_B,237,CREDIT,company_2,intermediate_score
263238,1,acquirer_A,198,DEBIT,company_2,intermediate_score
236959,0,acquirer_B,86,DEBIT,company_1,low_score
258575,1,acquirer_B,261,DEBIT,company_1,low_score
220591,1,acquirer_A,81,DEBIT,company_1,high_score
244178,1,acquirer_A,50,DEBIT,company_1,high_score
264885,1,acquirer_A,77,DEBIT,company_2,low_score
149174,1,acquirer_A,180,DEBIT,company_1,low_score
101040,0,acquirer_A,111,DEBIT,company_1,low_score
117538,1,acquirer_A,75,CREDIT,company_2,intermediate_score
108584,0,acquirer_B,132,CREDIT,company_2,low_score
219431,0,acquirer_B,132,CREDIT,company_2,low_score
298347,1,acquirer_A,133,CREDIT,company_2,low_score
116060,1,acquirer_A,103,DEBIT,company_2,high_score
164424,1,acquirer_B,203,CREDIT,company_2,high_score
263740,1,acquirer_B,67,CREDIT,company_2,low_score
266699,1,acquirer_A,88,DEBIT,company_1,low_score
288191,1,acquirer_A,49,CREDIT,company_1,intermediate_score
182747,1,acquirer_B,31,DEBIT,company_1,high_score
228788,1,acquirer_A,15,DEBIT,company_1,high_score
157672,1,acquirer_A,103,DEBIT,company_1,intermediate_score
180871,1,acquirer_A,55,DEBIT,company_2,high_score
230121,1,acquirer_B,70,DEBIT,company_2,intermediate_score
240117,1,acquirer_A,60,DEBIT,company_1,high_score
135800,1,acquirer_A,134,DEBIT,company_1,intermediate_score
118658,1,acquirer_A,281,CREDIT,company_1,intermediate_score
225679,1,acquirer_B,277,CREDIT,company_2,low_score
240888,1,acquirer_A,143,DEBIT,company_2,intermediate_score
274170,1,acquirer_B,206,DEBIT,company_1,low_score
196383,1,acquirer_A,223,DEBIT,company_1,intermediate_score
105300,1,acquirer_B,88,CREDIT,company_1,high_score
271213,1,acquirer_A,93,DEBIT,company_1,intermediate_score
182575,1,acquirer_A,34,CREDIT,company_1,low_score
131088,1,acquirer_A,136,DEBIT,company_1,intermediate_score
238449,1,acquirer_A,227,DEBIT,company_1,intermediate_score
242782,1,acquirer_A,241,CREDIT,company_1,intermediate_score
294259,1,acquirer_A,161,DEBIT,company_2,intermediate_score
110462,1,acquirer_A,32,CREDIT,company_1,intermediate_score
209431,1,acquirer_A,67,DEBIT,company_2,intermediate_score
250900,1,acquirer_A,37,CREDIT,company_2,high_score
114888,1,acquirer_A,198,DEBIT,company_1,intermediate_score
182436,1,acquirer_A,100,DEBIT,company_1,intermediate_score
117397,1,acquirer_B,52,CREDIT,company_1,intermediate_score
189179,1,acquirer_A,210,CREDIT,company_2,low_score
166532,1,acquirer_A,155,DEBIT,company_1,low_score
114156,1,acquirer_A,52,DEBIT,company_1,intermediate_score
137566,1,acquirer_A,159,DEBIT,company_1,high_score
153264,1,acquirer_A,154,DEBIT,company_1,high_score
221948,0,acquirer_A,130,DEBIT,company_2,intermediate_score
180656,1,acquirer_A,32,CREDIT,company_1,intermediate_score
278281,1,acquirer_A,245,CREDIT,company_2,intermediate_score
138988,1,acquirer_A,130,DEBIT,company_2,intermediate_score
149153,0,acquirer_A,13,DEBIT,company_1,intermediate_score
295303,1,acquirer_A,13,DEBIT,company_1,intermediate_score
276116,1,acquirer_A,53,CREDIT,company_1,high_score
159818,1,acquirer_B,211,CREDIT,company_2,intermediate_score
155981,1,acquirer_B,195,CREDIT,company_2,intermediate_score
233484,1,acquirer_A,199,DEBIT,company_2,intermediate_score
173681,0,acquirer_A,84,DEBIT,company_1,high_score
284405,1,acquirer_B,161,CREDIT,company_1,low_score
215050,1,acquirer_A,161,DEBIT,company_1,intermediate_score
179878,1,acquirer_A,122,CREDIT,company_2,intermediate_score
148573,1,acquirer_A,125,DEBIT,company_1,high_score
261185,1,acquirer_B,193,CREDIT,company_1,intermediate_score
238786,1,acquirer_B,147,CREDIT,company_2,high_score
293334,0,acquirer_A,114,DEBIT,company_1,high_score
235258,0,acquirer_A,114,DEBIT,company_1,high_score
150363,0,acquirer_A,114,DEBIT,company_1,high_score
249134,0,acquirer_A,114,DEBIT,company_1,high_score
123831,1,acquirer_A,129,DEBIT,company_2,low_score
197170,1,acquirer_A,195,CREDIT,company_1,intermediate_score
277919,1,acquirer_A,87,CREDIT,company_2,high_score
196802,1,acquirer_A,193,CREDIT,company_1,high_score
267474,1,acquirer_B,76,CREDIT,company_1,intermediate_score
105176,1,acquirer_A,106,DEBIT,company_1,intermediate_score
100553,1,acquirer_A,213,DEBIT,company_1,intermediate_score
291760,1,acquirer_A,57,DEBIT,company_1,intermediate_score
247732,1,acquirer_A,213,CREDIT,company_1,high_score
212999,1,acquirer_B,215,DEBIT,company_2,intermediate_score
216004,1,acquirer_A,116,DEBIT,company_1,low_score
235130,1,acquirer_A,115,DEBIT,company_2,high_score
128416,1,acquirer_A,101,CREDIT,company_2,intermediate_score
174761,1,acquirer_A,62,DEBIT,company_1,intermediate_score
253251,1,acquirer_A,102,CREDIT,company_2,intermediate_score
110636,1,acquirer_A,30,DEBIT,company_2,high_score
107864,1,acquirer_B,57,CREDIT,company_2,intermediate_score
193959,1,acquirer_A,137,CREDIT,company_2,low_score
189093,1,acquirer_A,264,DEBIT,company_1,intermediate_score
242280,1,acquirer_B,80,DEBIT,company_1,intermediate_score
264846,1,acquirer_A,51,CREDIT,company_2,intermediate_score
156403,1,acquirer_A,58,DEBIT,company_1,high_score
262352,1,acquirer_A,149,CREDIT,company_1,intermediate_score
183991,1,acquirer_B,60,DEBIT,company_1,intermediate_score
156853,1,acquirer_A,89,CREDIT,company_1,high_score
284969,1,acquirer_A,70,CREDIT,company_2,intermediate_score
110010,1,acquirer_A,181,DEBIT,company_1,intermediate_score
281787,1,acquirer_A,233,DEBIT,company_1,intermediate_score
209894,1,acquirer_A,213,CREDIT,company_2,intermediate_score
193520,1,acquirer_A,21,CREDIT,company_2,intermediate_score
105764,1,acquirer_A,159,DEBIT,company_1,high_score
257832,1,acquirer_A,110,DEBIT,company_1,intermediate_score
246510,1,acquirer_A,174,DEBIT,company_2,high_score
198183,1,acquirer_A,54,DEBIT,company_1,intermediate_score
225935,0,acquirer_B,238,CREDIT,company_2,low_score
118706,0,acquirer_B,147,CREDIT,company_2,low_score
107823,1,acquirer_A,74,DEBIT,company_2,low_score
142168,1,acquirer_A,51,DEBIT,company_1,intermediate_score
186187,1,acquirer_A,148,CREDIT,company_2,intermediate_score
